10.205,10.236,10.264,10.285,10.29,10.262,10.166,10.105,10.051,9.9689,9.9603,10.032,10.105,10.133,10.115,10.101,10.102,10.119,10.109,10.074,9.5576,9.2653,10.027,10.123,10.143,10.128,10.123,10.123,10.093,10.054,9.9726,10.048,9.9779,10.051,10.149,10.164,10.217,10.342,10.36,10.368,10.347,10.396,10.389,10.35,10.366,10.361,10.347,10.351,10.353,10.388,10.401,10.368,10.354,10.37,10.364,10.359,10.351,10.36,10.384,10.358,10.315,10.29,10.273,10.28,10.346
10.211,10.253,10.27,10.281,10.269,10.182,10.128,10.047,9.9617,9.9564,10.028,10.087,10.123,10.124,10.103,10.096,10.111,10.106,10.096,10.081,9.5734,9.2754,10.06,10.141,10.169,10.102,10.084,10.093,10.089,10.067,9.9698,10.02,9.9585,10.077,10.145,10.177,10.209,10.338,10.362,10.363,10.348,10.375,10.398,10.364,10.353,10.352,10.363,10.36,10.359,10.371,10.4,10.373,10.361,10.354,10.351,10.357,10.345,10.316,10.306,10.281,10.298,10.318,10.356,10.372,10.411
10.226,10.244,10.264,10.272,10.203,10.109,10.049,9.9676,9.9385,10.029,10.08,10.114,10.116,10.106,10.118,10.095,10.09,10.109,10.114,10.1,9.6368,9.2868,10.053,10.133,10.124,10.066,10.067,10.066,10.091,10.09,9.9743,9.9826,9.9725,10.088,10.161,10.186,10.226,10.326,10.357,10.356,10.356,10.36,10.379,10.368,10.347,10.356,10.36,10.362,10.364,10.377,10.386,10.368,10.353,10.353,10.323,10.297,10.274,10.3,10.339,10.383,10.377,10.392,10.392,10.408,10.436
10.216,10.247,10.261,10.208,10.146,10.034,9.9821,9.9147,9.9897,10.09,10.106,10.115,10.102,10.1,10.116,10.088,10.106,10.126,10.153,10.124,9.6744,9.3111,10.03,10.101,10.105,10.085,10.072,10.076,10.085,10.105,9.9971,9.9496,10.026,10.092,10.17,10.196,10.214,10.333,10.363,10.364,10.35,10.351,10.407,10.383,10.368,10.374,10.359,10.365,10.367,10.361,10.378,10.371,10.334,10.294,10.281,10.308,10.344,10.387,10.41,10.418,10.418,10.426,10.431,10.445,10.463
10.208,10.252,10.188,10.128,10.07,9.9752,9.9202,9.988,10.078,10.121,10.097,10.088,10.099,10.099,10.103,10.098,10.126,10.159,10.169,10.151,9.68,9.2765,9.9885,10.094,10.092,10.11,10.088,10.079,10.095,10.121,10.019,9.9474,10.019,10.124,10.16,10.187,10.239,10.346,10.361,10.369,10.36,10.349,10.402,10.392,10.379,10.372,10.358,10.367,10.369,10.35,10.353,10.306,10.265,10.313,10.374,10.387,10.406,10.423,10.445,10.459,10.451,10.448,10.44,10.454,10.459
10.203,10.203,10.123,10.064,10.008,9.9425,9.9404,10.049,10.101,10.104,10.087,10.091,10.102,10.097,10.121,10.141,10.152,10.179,10.166,10.13,9.6625,9.2626,9.9762,10.086,10.101,10.089,10.088,10.08,10.086,10.108,10.047,9.9226,10.012,10.144,10.16,10.187,10.234,10.347,10.357,10.368,10.361,10.371,10.385,10.384,10.353,10.368,10.36,10.367,10.334,10.287,10.29,10.331,10.37,10.394,10.404,10.437,10.439,10.445,10.451,10.457,10.442,10.452,10.449,10.455,10.452
10.206,10.139,10.078,10.035,9.9439,9.9493,10.032,10.082,10.078,10.089,10.087,10.089,10.088,10.127,10.152,10.169,10.182,10.176,10.143,10.091,9.6463,9.2531,9.9868,10.095,10.112,10.1,10.088,10.066,10.086,10.116,10.049,9.897,10.038,10.143,10.161,10.179,10.227,10.348,10.363,10.381,10.374,10.364,10.383,10.387,10.361,10.359,10.347,10.292,10.28,10.312,10.379,10.4,10.409,10.425,10.427,10.447,10.456,10.452,10.446,10.448,10.447,10.458,10.461,10.455,10.459
10.169,10.078,10.01,9.942,9.9226,9.9894,10.065,10.073,10.075,10.075,10.086,10.094,10.127,10.144,10.177,10.167,10.168,10.13,10.116,10.101,9.6647,9.2658,9.9614,10.111,10.122,10.103,10.098,10.074,10.079,10.11,10.049,9.8889,10.038,10.146,10.16,10.167,10.225,10.351,10.372,10.369,10.38,10.379,10.38,10.38,10.362,10.328,10.27,10.31,10.37,10.392,10.402,10.429,10.431,10.457,10.451,10.451,10.455,10.445,10.441,10.434,10.453,10.403,10.369,10.371,10.353
10.091,10.017,9.9372,9.8946,9.9426,10.052,10.061,10.048,10.084,10.071,10.094,10.124,10.142,10.166,10.169,10.154,10.141,10.125,10.109,10.106,9.6995,9.2661,9.9784,10.133,10.111,10.101,10.086,10.079,10.08,10.095,10.044,9.9077,10.015,10.136,10.171,10.183,10.236,10.365,10.368,10.378,10.367,10.366,10.368,10.369,10.301,10.288,10.343,10.388,10.406,10.423,10.424,10.451,10.441,10.44,10.447,10.406,10.4,10.379,10.346,10.322,10.415,10.327,10.279,10.295,10.288
10.022,9.9528,9.8782,9.9029,10.012,10.055,10.046,10.049,10.069,10.104,10.131,10.144,10.164,10.167,10.152,10.124,10.115,10.148,10.118,10.105,9.7282,9.2587,9.9499,10.14,10.127,10.105,10.093,10.094,10.084,10.086,10.049,9.9502,10.002,10.116,10.157,10.185,10.216,10.375,10.374,10.386,10.367,10.37,10.341,10.294,10.316,10.38,10.404,10.42,10.423,10.436,10.427,10.411,10.382,10.423,10.392,10.325,10.302,10.296,10.262,10.244,10.313,10.248,10.213,10.221,10.219
9.9569,9.9051,9.8575,9.9629,10.025,10.042,10.067,10.07,10.088,10.116,10.15,10.17,10.162,10.145,10.127,10.128,10.124,10.153,10.143,10.109,9.7379,9.2605,9.9393,10.136,10.138,10.111,10.104,10.088,10.077,10.097,10.032,9.9863,9.9707,10.099,10.169,10.193,10.205,10.379,10.371,10.387,10.369,10.327,10.289,10.341,10.399,10.396,10.419,10.434,10.4,10.362,10.352,10.323,10.299,10.353,10.301,10.256,10.233,10.237,10.188,10.199,10.234,10.212,10.174,10.187,10.243
9.8955,9.8602,9.9159,9.9916,10.016,10.034,10.056,10.083,10.119,10.158,10.174,10.157,10.149,10.133,10.124,10.124,10.141,10.154,10.154,10.12,9.7489,9.2614,9.9163,10.125,10.165,10.112,10.105,10.094,10.096,10.091,10.036,10.026,9.9551,10.109,10.173,10.193,10.21,10.369,10.383,10.371,10.296,10.284,10.364,10.404,10.401,10.389,10.379,10.394,10.308,10.301,10.276,10.256,10.231,10.268,10.246,10.182,10.196,10.213,10.196,10.198,10.237,10.273,10.253,10.248,10.268
9.8691,9.8603,9.9344,9.9983,10.025,10.048,10.068,10.105,10.137,10.166,10.147,10.122,10.127,10.132,10.133,10.152,10.153,10.145,10.149,10.124,9.775,9.2734,9.915,10.125,10.159,10.125,10.106,10.11,10.095,10.091,10.027,10.057,9.9942,10.081,10.165,10.211,10.202,10.357,10.372,10.288,10.31,10.38,10.35,10.332,10.332,10.312,10.316,10.31,10.234,10.199,10.218,10.188,10.171,10.206,10.251,10.222,10.249,10.25,10.269,10.242,10.26,10.276,10.275,10.278,10.291
9.8215,9.8665,9.9631,9.9834,10.026,10.062,10.093,10.124,10.162,10.15,10.127,10.122,10.125,10.154,10.143,10.153,10.157,10.143,10.177,10.137,9.7824,9.2752,9.9097,10.119,10.162,10.125,10.111,10.1,10.084,10.089,10.009,10.072,10.031,10.06,10.131,10.204,10.211,10.34,10.289,10.279,10.316,10.372,10.343,10.274,10.278,10.232,10.24,10.232,10.174,10.169,10.189,10.202,10.23,10.251,10.261,10.254,10.242,10.264,10.295,10.266,10.274,10.289,10.299,10.307,10.317
9.7852,9.9096,9.9646,10.009,10.039,10.082,10.118,10.15,10.136,10.121,10.122,10.111,10.139,10.147,10.156,10.142,10.158,10.15,10.163,10.145,9.8012,9.2944,9.8931,10.109,10.157,10.149,10.11,10.115,10.11,10.097,10.032,10.066,10.061,10.033,10.126,10.184,10.171,10.229,10.237,10.268,10.255,10.31,10.244,10.219,10.209,10.171,10.168,10.226,10.203,10.239,10.236,10.257,10.26,10.255,10.265,10.292,10.282,10.313,10.31,10.309,10.312,10.313,10.328,10.333,10.335
9.8066,9.9037,9.9512,10.006,10.071,10.12,10.144,10.124,10.124,10.121,10.113,10.139,10.142,10.172,10.17,10.162,10.16,10.157,10.163,10.157,9.8126,9.2791,9.8863,10.118,10.158,10.143,10.123,10.118,10.124,10.108,10.023,10.061,10.082,10.021,10.077,10.101,9.9951,10.167,10.233,10.215,10.219,10.273,10.187,10.167,10.196,10.21,10.219,10.246,10.267,10.261,10.262,10.287,10.3,10.298,10.308,10.323,10.321,10.338,10.354,10.326,10.321,10.333,10.318,10.326,10.306
9.8355,9.9126,9.9581,10.034,10.089,10.146,10.124,10.105,10.12,10.125,10.126,10.134,10.133,10.145,10.17,10.157,10.157,10.161,10.16,10.163,9.8554,9.2739,9.8922,10.133,10.156,10.164,10.134,10.138,10.122,10.095,10.027,10.053,10.051,9.99,9.9565,9.9515,9.9632,10.156,10.176,10.17,10.165,10.22,10.206,10.221,10.256,10.264,10.261,10.265,10.295,10.287,10.305,10.314,10.33,10.327,10.323,10.336,10.329,10.327,10.316,10.316,10.304,10.276,10.288,10.292,10.283
9.8469,9.9189,9.992,10.056,10.098,10.12,10.106,10.093,10.106,10.14,10.125,10.126,10.139,10.159,10.174,10.171,10.141,10.168,10.148,10.165,9.8559,9.2679,9.8763,10.135,10.139,10.156,10.144,10.145,10.135,10.123,9.9995,9.98,9.9671,9.9426,9.7959,9.8618,9.9347,10.107,10.163,10.181,10.213,10.232,10.266,10.263,10.274,10.291,10.304,10.306,10.314,10.323,10.338,10.34,10.331,10.31,10.301,10.302,10.298,10.295,10.291,10.298,10.315,10.277,10.285,10.294,10.299
9.8393,9.9608,10.011,10.083,10.107,10.097,10.088,10.094,10.117,10.137,10.145,10.14,10.144,10.156,10.184,10.181,10.15,10.161,10.171,10.131,9.8724,9.2828,9.8654,10.139,10.156,10.165,10.144,10.136,10.125,10.086,9.9823,9.8991,9.891,9.7996,9.7276,9.8359,9.8748,10.144,10.228,10.26,10.242,10.269,10.276,10.29,10.305,10.335,10.322,10.324,10.318,10.305,10.295,10.289,10.292,10.309,10.268,10.283,10.287,10.301,10.297,10.287,10.287,10.279,10.297,10.287,10.288
9.8603,9.9471,10.033,10.075,10.101,10.101,10.079,10.123,10.121,10.151,10.152,10.139,10.158,10.163,10.167,10.187,10.17,10.163,10.157,10.16,9.9098,9.2938,9.8533,10.13,10.167,10.147,10.141,10.09,10.03,10.02,9.9331,9.7886,9.7917,9.74,9.8153,9.831,9.9554,10.19,10.255,10.294,10.301,10.309,10.312,10.337,10.318,10.318,10.311,10.304,10.295,10.285,10.267,10.288,10.297,10.308,10.282,10.285,10.292,10.291,10.283,10.294,10.27,10.297,10.286,10.276,10.279
9.8836,9.9844,10.043,10.051,10.079,10.086,10.098,10.111,10.143,10.133,10.163,10.159,10.15,10.152,10.175,10.192,10.179,10.173,10.172,10.161,9.9268,9.2967,9.853,10.155,10.166,10.115,10.05,10.013,9.9533,9.9609,9.8501,9.7249,9.6981,9.8251,9.9126,9.8924,9.972,10.201,10.281,10.32,10.32,10.315,10.323,10.314,10.305,10.295,10.306,10.281,10.279,10.27,10.273,10.275,10.284,10.282,10.293,10.28,10.285,10.302,10.276,10.292,10.276,10.275,10.287,10.29,10.295
9.8982,9.9915,10.021,10.028,10.05,10.114,10.089,10.114,10.138,10.141,10.171,10.166,10.17,10.159,10.171,10.197,10.194,10.184,10.194,10.164,9.9329,9.3052,9.8365,10.131,10.134,10.066,9.977,9.9386,9.8871,9.8817,9.8376,9.6636,9.8045,9.9185,9.9973,10.012,9.9626,10.206,10.293,10.323,10.325,10.306,10.281,10.278,10.295,10.287,10.295,10.3,10.283,10.285,10.284,10.295,10.284,10.277,10.286,10.293,10.288,10.296,10.299,10.285,10.293,10.287,10.295,10.302,10.306
9.893,9.9674,10.004,10.019,10.069,10.114,10.112,10.12,10.136,10.154,10.158,10.179,10.163,10.186,10.163,10.175,10.206,10.194,10.189,10.177,9.9391,9.3096,9.777,10.04,10.058,9.9616,9.9233,9.8839,9.8452,9.8558,9.8444,9.7477,9.8706,9.9435,10.033,10.056,9.9823,10.159,10.238,10.288,10.307,10.28,10.286,10.282,10.28,10.308,10.295,10.291,10.278,10.282,10.28,10.293,10.312,10.3,10.305,10.318,10.303,10.306,10.315,10.319,10.302,10.29,10.291,10.282,10.262
9.886,9.9296,9.9732,10.022,10.072,10.098,10.141,10.13,10.155,10.16,10.158,10.192,10.175,10.185,10.178,10.193,10.207,10.21,10.204,10.186,9.9494,9.252,9.6793,9.9773,9.9831,9.9023,9.8542,9.8853,9.9183,9.9188,9.8439,9.8394,9.9277,9.9871,10.055,10.042,10.021,10.092,10.193,10.241,10.302,10.294,10.291,10.283,10.275,10.285,10.285,10.287,10.28,10.297,10.302,10.294,10.316,10.317,10.312,10.308,10.311,10.302,10.285,10.263,10.253,10.236,10.223,10.213,10.218
9.8688,9.9137,9.9584,10.041,10.059,10.103,10.134,10.14,10.134,10.15,10.166,10.196,10.181,10.181,10.19,10.206,10.192,10.225,10.203,10.166,9.9203,9.1863,9.5979,9.9103,9.9201,9.8626,9.8914,9.9547,9.9616,9.9056,9.909,9.9208,9.9439,9.9983,10.028,10.014,10.017,10.111,10.133,10.214,10.26,10.275,10.279,10.287,10.277,10.29,10.301,10.311,10.308,10.304,10.308,10.316,10.318,10.301,10.284,10.252,10.256,10.243,10.211,10.197,10.194,10.181,10.181,10.18,10.204
9.8059,9.9028,9.979,10.03,10.068,10.088,10.133,10.138,10.135,10.173,10.161,10.182,10.198,10.186,10.199,10.204,10.204,10.2,10.115,10.106,9.8569,9.1176,9.5373,9.8233,9.8801,9.9409,9.9643,9.9742,9.9714,9.8907,9.9757,9.9357,9.9191,9.9507,10.011,10.017,10.012,10.159,10.105,10.178,10.209,10.286,10.294,10.299,10.313,10.319,10.312,10.327,10.321,10.313,10.293,10.271,10.263,10.234,10.221,10.191,10.189,10.204,10.175,10.177,10.182,10.162,10.147,10.14,10.161
9.7885,9.9086,9.9848,10.012,10.059,10.084,10.13,10.158,10.137,10.169,10.158,10.185,10.211,10.209,10.211,10.203,10.193,10.112,10.071,10.048,9.7871,9.0668,9.4871,9.8699,9.9496,9.9984,10.013,10.02,9.934,9.9232,9.9917,9.9633,9.8933,9.9485,9.9952,10.013,10.025,10.168,10.157,10.128,10.215,10.284,10.318,10.327,10.328,10.325,10.305,10.288,10.265,10.264,10.251,10.211,10.198,10.201,10.164,10.169,10.182,10.186,10.174,10.133,10.136,10.161,10.182,10.233,10.264
9.7677,9.9198,9.975,10.01,10.049,10.08,10.119,10.168,10.156,10.165,10.169,10.186,10.2,10.224,10.209,10.17,10.101,10.038,9.9912,9.9825,9.7381,9.0506,9.5568,9.9433,10.015,10.036,10.004,9.9886,9.903,9.9618,9.9976,10.017,9.8859,9.9563,9.9859,10.024,10.017,10.174,10.219,10.188,10.186,10.257,10.302,10.322,10.297,10.284,10.262,10.25,10.226,10.212,10.199,10.195,10.187,10.189,10.174,10.154,10.132,10.145,10.205,10.209,10.26,10.291,10.293,10.314,10.333
9.7454,9.9016,9.9782,10.008,10.043,10.09,10.108,10.144,10.176,10.167,10.18,10.192,10.196,10.213,10.166,10.101,10.026,9.9729,9.909,9.9101,9.7316,9.1122,9.582,9.9926,10.035,10.001,9.9929,9.9419,9.8857,10.003,10.024,10.035,9.9177,9.918,10.005,10.048,10.044,10.188,10.238,10.248,10.172,10.178,10.227,10.249,10.284,10.239,10.214,10.202,10.197,10.197,10.192,10.213,10.163,10.151,10.153,10.185,10.237,10.275,10.323,10.317,10.327,10.346,10.369,10.352,10.367
